new_id,ref_id,sowi_id,sourcefile,ref_text_x,ref_text_y,ref_seg,ref_seg_dic
f1_543399,543399,"['gesis-solis-00142226', 'fis-bildung-111107', ' csa-sa-92Y4032', ' gesis-solis-00142226', ' gesis-bib-31861']",23795,"Asdonk, J.; Bredeweg, U.; Kowol, U.: Innovation als rekursiver Prozeß. In: Zeitschrift für Soziologie, Heft 4, 20. Jg., 1991, S. 290-304.","Asdonk, J.; Bredeweg, U.; Kowol, U.: Innovation als rekursiver Prozeß. In: Zeitschrift für Soziologie, Heft 4, 20. Jg., 1991, S. 290-304.","<editor prob=""0.7135"">Asdonk</editor>, <editor prob=""0.7118"">J</editor>.; <editor prob=""0.7035"">Bredeweg</editor>, <editor prob=""0.6944"">U</editor>.; <editor prob=""0.6668"">Kowol</editor>, <editor prob=""0.5475"">U</editor>.: <editor prob=""0.3024"">Innovation</editor> als rekursiver Prozeß. <other prob=""0.5633"">In</other>: <source prob=""0.9961"">Zeitschrift</source> <source prob=""0.9962"">für</source> <source prob=""0.9989"">Soziologie</source>, <source prob=""0.8991"">Heft</source> <volume prob=""0.8417"">4</volume>, <fpage prob=""0.8343"">20</fpage> - <lpage prob=""0.8343"">0</fpage> - <lpage prob=""0.8343"">9160</fpage> - <lpage prob=""0.8343"">0</fpage> - <lpage prob=""0.8343"">7149</fpage> - <lpage prob=""0.8343"">1991</fpage> - <lpage prob=""0.8343"">0</fpage> - <lpage prob=""0.8343"">9992</fpage> - <lpage prob=""0.8343"">290</fpage> - <lpage prob=""0.8343"">304</lpage>.","{""editor"": [{""score"": ""0.7135"", ""value"": ""Asdonk""}, {""score"": ""0.7118"", ""value"": ""J""}, {""score"": ""0.7035"", ""value"": ""Bredeweg""}, {""score"": ""0.6944"", ""value"": ""U""}, {""score"": ""0.6668"", ""value"": ""Kowol""}, {""score"": ""0.5475"", ""value"": ""U""}, {""score"": ""0.3024"", ""value"": ""Innovation""}], ""other"": [{""score"": ""0.5633"", ""value"": ""In""}], ""source"": [{""score"": ""0.9961"", ""value"": ""Zeitschrift""}, {""score"": ""0.9962"", ""value"": ""für""}, {""score"": ""0.9989"", ""value"": ""Soziologie""}, {""score"": ""0.8991"", ""value"": ""Heft""}], ""volume"": [{""score"": ""0.8417"", ""value"": ""4""}], ""page"": [{""score"": ""0.8343"", ""value"": ""20""}, {""score"": ""0.8343"", ""value"": ""0""}, {""score"": ""0.8343"", ""value"": ""9160""}, {""score"": ""0.8343"", ""value"": ""0""}, {""score"": ""0.8343"", ""value"": ""7149""}, {""score"": ""0.8343"", ""value"": ""1991""}, {""score"": ""0.8343"", ""value"": ""0""}, {""score"": ""0.8343"", ""value"": ""9992""}, {""score"": ""0.8343"", ""value"": ""290""}, {""score"": ""0.8343"", ""value"": ""304""}]}"
f1_841526,841526,"['csa-ps-27338', 'csa-ps-27338', ' csa-sa-9500190']",27172,—— (1994) The Maritime Household in Northern Europe. Comparative Studies in Society and History 36(2):271-292.,—— (1994) The Maritime Household in Northern Europe. Comparative Studies in Society and History 36(2):271-292.,"—— (<year prob=""0.9997"">1994</year>) <title prob=""0.9983"">The</title> <title prob=""0.9987"">Maritime</title> <title prob=""0.9975"">Household</title> <title prob=""0.9950"">in</title> <title prob=""0.9914"">Northern</title> <title prob=""0.9744"">Europe</title>. <source prob=""0.7616"">Comparative</source> <source prob=""0.8443"">Studies</source> <source prob=""0.8592"">in</source> <source prob=""0.9179"">Society</source> <source prob=""0.9468"">and</source> <source prob=""0.9665"">History</source> <volume prob=""0.9904"">36</volume> (<issue prob=""0.9032"">2</issue>): <fpage prob=""0.9997"">271</fpage> - <lpage prob=""0.9997"">292</lpage>.","{""year"": [{""score"": ""0.9997"", ""value"": ""1994""}], ""title"": [{""score"": ""0.9983"", ""value"": ""The""}, {""score"": ""0.9987"", ""value"": ""Maritime""}, {""score"": ""0.9975"", ""value"": ""Household""}, {""score"": ""0.9950"", ""value"": ""in""}, {""score"": ""0.9914"", ""value"": ""Northern""}, {""score"": ""0.9744"", ""value"": ""Europe""}], ""source"": [{""score"": ""0.7616"", ""value"": ""Comparative""}, {""score"": ""0.8443"", ""value"": ""Studies""}, {""score"": ""0.8592"", ""value"": ""in""}, {""score"": ""0.9179"", ""value"": ""Society""}, {""score"": ""0.9468"", ""value"": ""and""}, {""score"": ""0.9665"", ""value"": ""History""}], ""volume"": [{""score"": ""0.9904"", ""value"": ""36""}], ""issue"": [{""score"": ""0.9032"", ""value"": ""2""}], ""page"": [{""score"": ""0.9997"", ""value"": ""271""}, {""score"": ""0.9997"", ""value"": ""292""}]}"
f1_650848,650848,['csa-pais-1997-1202720'],30802,"Pryor, Frederic L. & Schaffer, David (1997): Wages and the University Educated: A Paradox Resolved. In: Monthly Labor Review 120 (7): 3–18.","Pryor, Frederic L. & Schaffer, David (1997): Wages and the University Educated: A Paradox Resolved. In: Monthly Labor Review 120 (7): 3–18.","<author><surname prob=""0.9627"">Pryor</surname>, <given-names prob=""0.9596"">Frederic</given-names> <given-names prob=""0.9644"">L.</given-names></author> & <author><surname prob=""0.9541"">Schaffer</surname>, <given-names prob=""0.9340"">David</given-names></author> (<year prob=""0.9998"">1997</year>): <title prob=""0.9994"">Wages</title> <title prob=""0.9996"">and</title> <title prob=""0.9994"">the</title> <title prob=""0.9987"">University</title> <title prob=""0.9942"">Educated:</title> <title prob=""0.9949"">A</title> <title prob=""0.9935"">Paradox</title> <title prob=""0.9660"">Resolved</title>. <other prob=""0.6406"">In</other>: <source prob=""0.9986"">Monthly</source> <source prob=""0.9992"">Labor</source> <source prob=""0.9962"">Review</source> <volume prob=""0.9557"">120</volume> (<issue prob=""0.8589"">7</issue>): <fpage prob=""0.9997"">3</fpage> - <lpage prob=""0.9997"">18</lpage>.","{""author"": [[{""score"": ""0.9627"", ""surname"": ""Pryor""}, {""given-names"": ""Frederic"", ""score"": ""0.9596""}, {""given-names"": ""L."", ""score"": ""0.9644""}], [{""score"": ""0.9541"", ""surname"": ""Schaffer""}, {""given-names"": ""David"", ""score"": ""0.9340""}]], ""year"": [{""score"": ""0.9998"", ""value"": ""1997""}], ""title"": [{""score"": ""0.9994"", ""value"": ""Wages""}, {""score"": ""0.9996"", ""value"": ""and""}, {""score"": ""0.9994"", ""value"": ""the""}, {""score"": ""0.9987"", ""value"": ""University""}, {""score"": ""0.9942"", ""value"": ""Educated:""}, {""score"": ""0.9949"", ""value"": ""A""}, {""score"": ""0.9935"", ""value"": ""Paradox""}, {""score"": ""0.9660"", ""value"": ""Resolved""}], ""other"": [{""score"": ""0.6406"", ""value"": ""In""}], ""source"": [{""score"": ""0.9986"", ""value"": ""Monthly""}, {""score"": ""0.9992"", ""value"": ""Labor""}, {""score"": ""0.9962"", ""value"": ""Review""}], ""volume"": [{""score"": ""0.9557"", ""value"": ""120""}], ""issue"": [{""score"": ""0.8589"", ""value"": ""7""}], ""page"": [{""score"": ""0.9997"", ""value"": ""3""}, {""score"": ""0.9997"", ""value"": ""18""}]}"
f1_6898,6898,"['csa-sa-200301862', 'csa-sa-200301862', ' bszbw-wao-109431065', ' csa-ps-200300349']",37747,"Goldthorpe, J. H. (2002) “Globalisation and social class”, West European Politics, 25:1-28.","Goldthorpe, J. H. (2002) “Globalisation and social class”, West European Politics, 25:1-28.","<author><surname prob=""0.9984"">Goldthorpe</surname>, <given-names prob=""0.9992"">J.</given-names> <given-names prob=""0.9916"">H.</given-names></author> (<year prob=""0.9999"">2002</year>) “<title prob=""0.6355"">Globalisation</title> <title prob=""0.6410"">and</title> <title prob=""0.6358"">social</title> <title prob=""0.6276"">class</title>”, <source prob=""0.4303"">West</source> <source prob=""0.7374"">European</source> <source prob=""0.7926"">Politics</source>, <volume prob=""0.9791"">25</volume>: <fpage prob=""0.9997"">1</fpage> - <lpage prob=""0.9997"">28</lpage>.","{""author"": [[{""score"": ""0.9984"", ""surname"": ""Goldthorpe""}, {""given-names"": ""J."", ""score"": ""0.9992""}, {""given-names"": ""H."", ""score"": ""0.9916""}]], ""year"": [{""score"": ""0.9999"", ""value"": ""2002""}], ""title"": [{""score"": ""0.6355"", ""value"": ""Globalisation""}, {""score"": ""0.6410"", ""value"": ""and""}, {""score"": ""0.6358"", ""value"": ""social""}, {""score"": ""0.6276"", ""value"": ""class""}], ""source"": [{""score"": ""0.4303"", ""value"": ""West""}, {""score"": ""0.7374"", ""value"": ""European""}, {""score"": ""0.7926"", ""value"": ""Politics""}], ""volume"": [{""score"": ""0.9791"", ""value"": ""25""}], ""page"": [{""score"": ""0.9997"", ""value"": ""1""}, {""score"": ""0.9997"", ""value"": ""28""}]}"
f1_1089699,1089699,['csa-assia-86336'],6563,"Gornick, J. C., M. K. Meyers, K. E. Ross. 1997. „Supporting the Employment of Mothers: Policy Variation Across Fourteen Welfare States.“ Journal of European Social Policy 7 (1): 45–70.","Gornick, J. C., M. K. Meyers, K. E. Ross. 1997. „Supporting the Employment of Mothers: Policy Variation Across Fourteen Welfare States.“ Journal of European Social Policy 7 (1): 45–70.","<author><surname prob=""0.9937"">Gornick</surname>, <given-names prob=""0.9946"">J.</given-names></author> <author><surname prob=""0.8435"">C</surname>., <given-names prob=""0.9777"">M.</given-names> <given-names prob=""0.9849"">K.</given-names></author> <author><surname prob=""0.9965"">Meyers</surname>, <given-names prob=""0.9958"">K.</given-names> <given-names prob=""0.9805"">E.</given-names> <given-names prob=""0.8133"">Ross</given-names></author>. <year prob=""0.9938"">1997</year>. „Supporting the Employment of Mothers: <source prob=""0.3311"">Policy</source> <source prob=""0.4439"">Variation</source> <source prob=""0.5425"">Across</source> <source prob=""0.6161"">Fourteen</source> <source prob=""0.6487"">Welfare</source> <source prob=""0.6652"">States</source>.“ <source prob=""0.9245"">Journal</source> <source prob=""0.9514"">of</source> <source prob=""0.9792"">European</source> <source prob=""0.9940"">Social</source> <source prob=""0.9935"">Policy</source> <volume prob=""0.9938"">7</volume> (<issue prob=""0.9379"">1</issue>): <fpage prob=""0.9997"">45</fpage> - <lpage prob=""0.9997"">70</lpage>.","{""author"": [[{""score"": ""0.9937"", ""surname"": ""Gornick""}, {""given-names"": ""J."", ""score"": ""0.9946""}], [{""score"": ""0.8435"", ""surname"": ""C""}, {""given-names"": ""M."", ""score"": ""0.9777""}, {""given-names"": ""K."", ""score"": ""0.9849""}], [{""score"": ""0.9965"", ""surname"": ""Meyers""}, {""given-names"": ""K."", ""score"": ""0.9958""}, {""given-names"": ""E."", ""score"": ""0.9805""}, {""given-names"": ""Ross"", ""score"": ""0.8133""}]], ""year"": [{""score"": ""0.9938"", ""value"": ""1997""}], ""source"": [{""score"": ""0.3311"", ""value"": ""Policy""}, {""score"": ""0.4439"", ""value"": ""Variation""}, {""score"": ""0.5425"", ""value"": ""Across""}, {""score"": ""0.6161"", ""value"": ""Fourteen""}, {""score"": ""0.6487"", ""value"": ""Welfare""}, {""score"": ""0.6652"", ""value"": ""States""}, {""score"": ""0.9245"", ""value"": ""Journal""}, {""score"": ""0.9514"", ""value"": ""of""}, {""score"": ""0.9792"", ""value"": ""European""}, {""score"": ""0.9940"", ""value"": ""Social""}, {""score"": ""0.9935"", ""value"": ""Policy""}], ""volume"": [{""score"": ""0.9938"", ""value"": ""7""}], ""issue"": [{""score"": ""0.9379"", ""value"": ""1""}], ""page"": [{""score"": ""0.9997"", ""value"": ""45""}, {""score"": ""0.9997"", ""value"": ""70""}]}"
f1_583651,583651,['csa-sa-200730431'],36469,"Carr, Patrick J./Napolitano, Laura/Keating, Jessica, 2007: We Never Call the Cops and Here is Why. A Qualitative Examination of Legal Cynicism in three Philadelphia Neighbourhoods. Criminology 45: 445-480.","Carr, Patrick J./Napolitano, Laura/Keating, Jessica, 2007: We Never Call the Cops and Here is Why. A Qualitative Examination of Legal Cynicism in three Philadelphia Neighbourhoods. Criminology 45: 445-480.","<author><surname prob=""0.9677"">Carr</surname>, <given-names prob=""0.9896"">Patrick</given-names></author> <author><surname prob=""0.9642"">J./Napolitano</surname>, <surname prob=""0.6362"">Laura/Keating</surname>, <given-names prob=""0.9927"">Jessica</given-names></author>, <year prob=""0.9997"">2007</year>: <title prob=""0.9987"">We</title> <title prob=""0.9997"">Never</title> <title prob=""0.9998"">Call</title> <title prob=""0.9996"">the</title> <title prob=""0.9995"">Cops</title> <title prob=""0.9992"">and</title> <title prob=""0.9990"">Here</title> <title prob=""0.9979"">is</title> <title prob=""0.9971"">Why.</title> <title prob=""0.9636"">A</title> <title prob=""0.9632"">Qualitative</title> <title prob=""0.9620"">Examination</title> <title prob=""0.9589"">of</title> <title prob=""0.9542"">Legal</title> <title prob=""0.9394"">Cynicism</title> <title prob=""0.9260"">in</title> <title prob=""0.9123"">three</title> <title prob=""0.8670"">Philadelphia</title> <title prob=""0.7664"">Neighbourhoods</title>. <source prob=""0.9389"">Criminology</source> <volume prob=""0.9988"">45</volume>: <fpage prob=""0.9992"">445</fpage> - <lpage prob=""0.9992"">480</lpage>.","{""author"": [[{""score"": ""0.9677"", ""surname"": ""Carr""}, {""given-names"": ""Patrick"", ""score"": ""0.9896""}], [{""score"": ""0.9642"", ""surname"": ""J./Napolitano""}, {""score"": ""0.6362"", ""surname"": ""Laura/Keating""}, {""given-names"": ""Jessica"", ""score"": ""0.9927""}]], ""year"": [{""score"": ""0.9997"", ""value"": ""2007""}], ""title"": [{""score"": ""0.9987"", ""value"": ""We""}, {""score"": ""0.9997"", ""value"": ""Never""}, {""score"": ""0.9998"", ""value"": ""Call""}, {""score"": ""0.9996"", ""value"": ""the""}, {""score"": ""0.9995"", ""value"": ""Cops""}, {""score"": ""0.9992"", ""value"": ""and""}, {""score"": ""0.9990"", ""value"": ""Here""}, {""score"": ""0.9979"", ""value"": ""is""}, {""score"": ""0.9971"", ""value"": ""Why.""}, {""score"": ""0.9636"", ""value"": ""A""}, {""score"": ""0.9632"", ""value"": ""Qualitative""}, {""score"": ""0.9620"", ""value"": ""Examination""}, {""score"": ""0.9589"", ""value"": ""of""}, {""score"": ""0.9542"", ""value"": ""Legal""}, {""score"": ""0.9394"", ""value"": ""Cynicism""}, {""score"": ""0.9260"", ""value"": ""in""}, {""score"": ""0.9123"", ""value"": ""three""}, {""score"": ""0.8670"", ""value"": ""Philadelphia""}, {""score"": ""0.7664"", ""value"": ""Neighbourhoods""}], ""source"": [{""score"": ""0.9389"", ""value"": ""Criminology""}], ""volume"": [{""score"": ""0.9988"", ""value"": ""45""}], ""page"": [{""score"": ""0.9992"", ""value"": ""445""}, {""score"": ""0.9992"", ""value"": ""480""}]}"
f1_912865,912865,"['gesis-solis-00202664', 'bszbw-wao-101868464', 'wzb-bib-164415',' gesis-solis-00202664']",10004,"Zapf, W. (1996): Die Modernisierungstheorie und unterschiedliche Pfade der gesellschaftlichen Entwicklung. In: Leviathan, Jg. 24/1996, Heft 1, S. 63ff.","Zapf, W. (1996): Die Modernisierungstheorie und unterschiedliche Pfade der gesellschaftlichen Entwicklung. In: Leviathan, Jg. 24/1996, Heft 1, S. 63ff.","<author><surname prob=""0.9939"">Zapf</surname>, <given-names prob=""0.9984"">W.</given-names></author> (<year prob=""1.0000"">1996</year>): <title prob=""0.9987"">Die</title> <title prob=""0.9998"">Modernisierungstheorie</title> <title prob=""0.9996"">und</title> <title prob=""0.9996"">unterschiedliche</title> <title prob=""0.9998"">Pfade</title> <title prob=""0.9995"">der</title> <title prob=""0.9991"">gesellschaftlichen</title> <title prob=""0.9966"">Entwicklung</title>. <other prob=""0.5677"">In</other>: <source prob=""0.9673"">Leviathan</source>, <source prob=""0.8915"">Jg</source>. <source prob=""0.8875"">24-1996</source>, <source prob=""0.8591"">Heft</source> <volume prob=""0.7284"">1</volume>, <other prob=""0.6607"">S</other>. <other prob=""0.6668"">63ff</other>.","{""author"": [[{""score"": ""0.9939"", ""surname"": ""Zapf""}, {""given-names"": ""W."", ""score"": ""0.9984""}]], ""year"": [{""score"": ""1.0000"", ""value"": ""1996""}], ""title"": [{""score"": ""0.9987"", ""value"": ""Die""}, {""score"": ""0.9998"", ""value"": ""Modernisierungstheorie""}, {""score"": ""0.9996"", ""value"": ""und""}, {""score"": ""0.9996"", ""value"": ""unterschiedliche""}, {""score"": ""0.9998"", ""value"": ""Pfade""}, {""score"": ""0.9995"", ""value"": ""der""}, {""score"": ""0.9991"", ""value"": ""gesellschaftlichen""}, {""score"": ""0.9966"", ""value"": ""Entwicklung""}], ""other"": [{""score"": ""0.5677"", ""value"": ""In""}, {""score"": ""0.6607"", ""value"": ""S""}, {""score"": ""0.6668"", ""value"": ""63ff""}], ""source"": [{""score"": ""0.9673"", ""value"": ""Leviathan""}, {""score"": ""0.8915"", ""value"": ""Jg""}, {""score"": ""0.8875"", ""value"": ""24-1996""}, {""score"": ""0.8591"", ""value"": ""Heft""}], ""volume"": [{""score"": ""0.7284"", ""value"": ""1""}]}"
f1_745407,745407,"['fis-bildung-579370', 'wzb-bib-166318','gesis-solis-00305158', ' gesis-ssoar-11677', ' gesis-bib-46807', ' fis-bildung-579370']",11518,"Kuhlmann, E.; Matthies, H.; Oppen, M.; Simon, D. (2000): Der Wissenschaftsbetrieb als Arena der Geschlechterdifferenzierung. Discussion Paper P 00- 601 des Wissenschaftszentrums Berlin für Sozialforschung, Berlin.","Kuhlmann, E.; Matthies, H.; Oppen, M.; Simon, D. (2000): Der Wissenschaftsbetrieb als Arena der Geschlechterdifferenzierung. Discussion Paper P 00- 601 des Wissenschaftszentrums Berlin für Sozialforschung, Berlin.","<author><surname prob=""0.9956"">Kuhlmann</surname>, <given-names prob=""0.9993"">E</given-names></author>.; <author><surname prob=""0.9930"">Matthies</surname>, <given-names prob=""0.9991"">H</given-names></author>.; <author><surname prob=""0.9901"">Oppen</surname>, <given-names prob=""0.9990"">M</given-names></author>.; <author><surname prob=""0.9941"">Simon</surname>, <given-names prob=""0.9989"">D.</given-names></author> (<year prob=""1.0000"">2000</year>): <title prob=""0.9989"">Der</title> <title prob=""0.9992"">Wissenschaftsbetrieb</title> <title prob=""0.9983"">als</title> <title prob=""0.9969"">Arena</title> <title prob=""0.9889"">der</title> <title prob=""0.9787"">Geschlechterdifferenzierung</title>. <source prob=""0.7179"">Discussion</source> <source prob=""0.7628"">Paper</source> <source prob=""0.7223"">P</source> <source prob=""0.6260"">00-601</source> <source prob=""0.7411"">des</source> <source prob=""0.7513"">Wissenschaftszentrums</source> <source prob=""0.7256"">Berlin</source> <source prob=""0.7114"">für</source> <source prob=""0.7007"">Sozialforschung</source>, <other prob=""0.9375"">Berlin</other>.","{""author"": [[{""score"": ""0.9956"", ""surname"": ""Kuhlmann""}, {""given-names"": ""E"", ""score"": ""0.9993""}], [{""score"": ""0.9930"", ""surname"": ""Matthies""}, {""given-names"": ""H"", ""score"": ""0.9991""}], [{""score"": ""0.9901"", ""surname"": ""Oppen""}, {""given-names"": ""M"", ""score"": ""0.9990""}], [{""score"": ""0.9941"", ""surname"": ""Simon""}, {""given-names"": ""D."", ""score"": ""0.9989""}]], ""year"": [{""score"": ""1.0000"", ""value"": ""2000""}], ""title"": [{""score"": ""0.9989"", ""value"": ""Der""}, {""score"": ""0.9992"", ""value"": ""Wissenschaftsbetrieb""}, {""score"": ""0.9983"", ""value"": ""als""}, {""score"": ""0.9969"", ""value"": ""Arena""}, {""score"": ""0.9889"", ""value"": ""der""}, {""score"": ""0.9787"", ""value"": ""Geschlechterdifferenzierung""}], ""source"": [{""score"": ""0.7179"", ""value"": ""Discussion""}, {""score"": ""0.7628"", ""value"": ""Paper""}, {""score"": ""0.7223"", ""value"": ""P""}, {""score"": ""0.6260"", ""value"": ""00-601""}, {""score"": ""0.7411"", ""value"": ""des""}, {""score"": ""0.7513"", ""value"": ""Wissenschaftszentrums""}, {""score"": ""0.7256"", ""value"": ""Berlin""}, {""score"": ""0.7114"", ""value"": ""für""}, {""score"": ""0.7007"", ""value"": ""Sozialforschung""}], ""other"": [{""score"": ""0.9375"", ""value"": ""Berlin""}]}"
f1_211032,211032,"['wzb-bib-134281', 'ubk-opac-LY000367148', ' wzb-bib-134281']",16549,"Rogers, Everett M. (1995) Diffusion of Innovations. New York.","Rogers, Everett M. (1995) Diffusion of Innovations. New York.","<author><surname prob=""0.9953"">Rogers</surname>, <given-names prob=""0.9707"">Everett</given-names> <given-names prob=""0.9705"">M.</given-names></author> (<year prob=""1.0000"">1995</year>) <title prob=""0.9796"">Diffusion</title> <title prob=""0.9765"">of</title> <title prob=""0.9635"">Innovations</title>. <other prob=""0.8236"">New</other> <other prob=""0.7271"">York</other>.","{""author"": [[{""score"": ""0.9953"", ""surname"": ""Rogers""}, {""given-names"": ""Everett"", ""score"": ""0.9707""}, {""given-names"": ""M."", ""score"": ""0.9705""}]], ""year"": [{""score"": ""1.0000"", ""value"": ""1995""}], ""title"": [{""score"": ""0.9796"", ""value"": ""Diffusion""}, {""score"": ""0.9765"", ""value"": ""of""}, {""score"": ""0.9635"", ""value"": ""Innovations""}], ""other"": [{""score"": ""0.8236"", ""value"": ""New""}, {""score"": ""0.7271"", ""value"": ""York""}]}"
f1_250243,250243,"['gesis-solis-00218384', 'fis-bildung-398246','gesis-solis-00218384', ' iab-litdok-I960502F46']",33211,"Brüderl, J.; Preisendörfer, P.; Ziegler, R. (1996): Der Erfolg neu gegründeter Betriebe – eine empirische Studie zu den Chancen und Risiken von Unternehmensgründungen, Betriebswirtschaftliche Schriften 140, Berlin.","Brüderl, J.; Preisendörfer, P.; Ziegler, R. (1996): Der Erfolg neu gegründeter Betriebe – eine empirische Studie zu den Chancen und Risiken von Unternehmensgründungen, Betriebswirtschaftliche Schriften 140, Berlin.","<author><surname prob=""0.9929"">Brüderl</surname>, <given-names prob=""0.9983"">J</given-names></author>.; <author><surname prob=""0.9891"">Preisendörfer</surname>, <given-names prob=""0.9985"">P</given-names></author>.; <author><surname prob=""0.9863"">Ziegler</surname>, <given-names prob=""0.9988"">R.</given-names></author> (<year prob=""1.0000"">1996</year>): <title prob=""0.9986"">Der</title> <title prob=""0.9988"">Erfolg</title> <title prob=""0.9975"">neu</title> <title prob=""0.9956"">gegründeter</title> <title prob=""0.9901"">Betriebe</title> <title prob=""0.9243"">-</title> <title prob=""0.9290"">eine</title> <title prob=""0.9278"">empirische</title> <title prob=""0.9191"">Studie</title> <title prob=""0.9037"">zu</title> <title prob=""0.8984"">den</title> <title prob=""0.8888"">Chancen</title> <title prob=""0.8760"">und</title> <title prob=""0.8572"">Risiken</title> <title prob=""0.8336"">von</title> <title prob=""0.7948"">Unternehmensgründungen</title>, <source prob=""0.8491"">Betriebswirtschaftliche</source> <source prob=""0.8671"">Schriften</source> <volume prob=""0.9692"">140</volume>, <other prob=""0.9933"">Berlin</other>.","{""author"": [[{""score"": ""0.9929"", ""surname"": ""Brüderl""}, {""given-names"": ""J"", ""score"": ""0.9983""}], [{""score"": ""0.9891"", ""surname"": ""Preisendörfer""}, {""given-names"": ""P"", ""score"": ""0.9985""}], [{""score"": ""0.9863"", ""surname"": ""Ziegler""}, {""given-names"": ""R."", ""score"": ""0.9988""}]], ""year"": [{""score"": ""1.0000"", ""value"": ""1996""}], ""title"": [{""score"": ""0.9986"", ""value"": ""Der""}, {""score"": ""0.9988"", ""value"": ""Erfolg""}, {""score"": ""0.9975"", ""value"": ""neu""}, {""score"": ""0.9956"", ""value"": ""gegründeter""}, {""score"": ""0.9901"", ""value"": ""Betriebe""}, {""score"": ""0.9243"", ""value"": ""-""}, {""score"": ""0.9290"", ""value"": ""eine""}, {""score"": ""0.9278"", ""value"": ""empirische""}, {""score"": ""0.9191"", ""value"": ""Studie""}, {""score"": ""0.9037"", ""value"": ""zu""}, {""score"": ""0.8984"", ""value"": ""den""}, {""score"": ""0.8888"", ""value"": ""Chancen""}, {""score"": ""0.8760"", ""value"": ""und""}, {""score"": ""0.8572"", ""value"": ""Risiken""}, {""score"": ""0.8336"", ""value"": ""von""}, {""score"": ""0.7948"", ""value"": ""Unternehmensgründungen""}], ""source"": [{""score"": ""0.8491"", ""value"": ""Betriebswirtschaftliche""}, {""score"": ""0.8671"", ""value"": ""Schriften""}], ""volume"": [{""score"": ""0.9692"", ""value"": ""140""}], ""other"": [{""score"": ""0.9933"", ""value"": ""Berlin""}]}"
f1_338906,338906,"['csa-ps-200406186', 'csa-ps-200406186', ' bszbw-wao-106960261']",50016,"Neyer, J. (2003) Discourse and Order in the EU: A Deliberative Approach to Multi-Level Governance. JCMS 41 (4).","Neyer, J. (2003) Discourse and Order in the EU: A Deliberative Approach to Multi-Level Governance. JCMS 41 (4).","<author><surname prob=""0.9959"">Neyer</surname>, <given-names prob=""0.9996"">J.</given-names></author> (<year prob=""1.0000"">2003</year>) <title prob=""0.9986"">Discourse</title> <title prob=""0.9985"">and</title> <title prob=""0.9982"">Order</title> <title prob=""0.9968"">in</title> <title prob=""0.9960"">the</title> <title prob=""0.9935"">EU:</title> <title prob=""0.9912"">A</title> <title prob=""0.9892"">Deliberative</title> <title prob=""0.9800"">Approach</title> <title prob=""0.9686"">to</title> <title prob=""0.9438"">Multi-Level</title> <title prob=""0.8897"">Governance</title>. <source prob=""0.8852"">JCMS</source> <volume prob=""0.9953"">41</volume> (<other prob=""0.4998"">4</other>).","{""author"": [[{""score"": ""0.9959"", ""surname"": ""Neyer""}, {""given-names"": ""J."", ""score"": ""0.9996""}]], ""year"": [{""score"": ""1.0000"", ""value"": ""2003""}], ""title"": [{""score"": ""0.9986"", ""value"": ""Discourse""}, {""score"": ""0.9985"", ""value"": ""and""}, {""score"": ""0.9982"", ""value"": ""Order""}, {""score"": ""0.9968"", ""value"": ""in""}, {""score"": ""0.9960"", ""value"": ""the""}, {""score"": ""0.9935"", ""value"": ""EU:""}, {""score"": ""0.9912"", ""value"": ""A""}, {""score"": ""0.9892"", ""value"": ""Deliberative""}, {""score"": ""0.9800"", ""value"": ""Approach""}, {""score"": ""0.9686"", ""value"": ""to""}, {""score"": ""0.9438"", ""value"": ""Multi-Level""}, {""score"": ""0.8897"", ""value"": ""Governance""}], ""source"": [{""score"": ""0.8852"", ""value"": ""JCMS""}], ""volume"": [{""score"": ""0.9953"", ""value"": ""41""}], ""other"": [{""score"": ""0.4998"", ""value"": ""4""}]}"
