ref_id;sowiport_id;ssoar_id;ref_text;original_table;sowi_IdDuplicates;bad duplicates;
436487;not_match;32468.0;Sadowski , D. (1991): Humankapital und Organisationskapital – Zwei Grundkategorien einer ökonomischen Theorie der Personalpolitik in Unternehmen. In: Ordelheide et al. (1991), 127-141.;table2;null;;
581550;not_match;5458.0;Traweek, Steven: Buying Time and Talking Space. Boston ( H a ~ a r dUniversity Press) 1988;table2;null;;
961612;not_match;31186.0;Męcina Jacek, Dialog społeczny a polityka społeczna, [w:] Grażyna Firlit-Fesnak, Małgorzata Szylko-Skoczny (red.), Polityka społeczna. Podręcznik akademicki, PWN, Warszawa 2008, s. 373-387.;table2;null;;i dont understand what's what
252504;ubk-opac-HL005043103;35470.0;Wensierski, P. (2006): Schläge im Namen des Herrn. Die verdrängte Geschichte der Heimkinder in der Bundesrepublik. – München.;table2;[ubk-opac-HL005043103, fis-bildung-891927, fis-bildung-788032];;
377880;not_match;2612.0;Fricke, Werner (1994): Scientific knowledge, social change and action research. In: Finnish Labour Ministry (ed.): National Action Research Programs in 1990’s. Labour Policy Studies, vol. 86, S. 47-69;table2;null;;
338131;fis-bildung-481219;13257.0;Barnett, R. (1997) Higher Eeducation: A critical business. Buckingham: Open University Press.;table2;null;;
917689;not_match;3160.0;Kaes, Anton: New Historicism and the Study of German Literature, in: The German Quarterly 62, 1989, 210-219.;table2;null;;
943409;not_match;52053.0;SAMUELSON, PAUL (1956). “SOCIAL INDIFFERENCE CURVES”, Quarterly Journal of Economics, vol. 70, n.º 1, pp. 1-21.;table2;null;;
1112478;not_match;20655.0;KRÄTKE, S. (2007): Metropolisation of the European Economic Territory as a Consequence of Increasing Specialisation of Urban Agglomerations in the Knowledge Economy. In: European Planning Studies, 15/1, 1-27.;table2;null;;
471893;bszbw-wao-389566659;28313.0;State Council [of China, Information Office] 2009: Chinás National Defense in 2008, Bejing Januar, in: http://news.xinhuanet.com/english/2009-01/20/content_10688124.htm (12.5.2009).;table2;null;;
105979;not_match;32438.0;Steinbuch, P.A.: Organisation, 8. überarb. Aufl. Ludwigshafen 1990 Steinmann, H., Schreyögg, G.: Management – Grundlagen der Unternehmensführung, 4. Aufl. Wiesbaden 1997;table2;null;;2 refs
728086;not_match;16598.0;K. MARX und F. ENGELS (1972), Ausgewählte Schriften in zwei Bänden (Band 2), Berlin.;table2;null;;many versions
103697;ubk-opac-LY000370497;22386.0;Irwin, A. and Wynne, B. (eds) (1996) Misunderstanding Science? The Public Reconstruction of Science and Technology. Cambridge: Cambridge University Press.;table2;null;;
716977;not_match;3884.0;"Bührmann, Andrea D.; Hansen, Katrin; Schmeink, Martina; Schöttelndreier, Aira (Hg.), 2007: Entrepreneurial Diversity. Facetten des Unternehmerbildes. Im Erscheinen.";table2;null;;
494399;not_match;42928.0;Vásquez Bronfman, A. (1990) La maldición de Ulises: repercusiones psicológicas del exilio. Santiago de Chile: Sudamericana.;table2;null;;
535741;gesis-bib-92867;20527.0;HABERMAN, S . J : : Analysis of qualitative d a t a . Vol 1. I n t r o d u c t o r y t o p i c s . New York: Academic P r e s s , 1978.;table2;null;;
214376;not_match;39686.0;"Buchroithner, M. F.; Koch, W. G.; Zimmermann, G. (2006): Die SLUB im Dienst der Vermittlung raumbezogener graphischer Information. In: Geschichte und Zukunft von Information und Wissen. S. 105–112.";table2;null;;
497569;gesis-solis-00160958;5732.0;Huinink, J./Mayer, K.U. (1993): Lebensverläufe im Wandel der DDR-Gesellschaft. In H. Joas/M. Kohli (Hg.), Der Zusammenbruch der DDR. Fr~. (S.151-171);table2;[fis-bildung-110242, gesis-solis-00160958];;
405885;not_match;47764.0;Ohm, P. (2010). Broken promises of privacy: Responding to the surprising failure of an-onymiza tion. UCLA Law Review, 57, 1701–1760.;table2;null;;
285750;not_match;41554.0;Melin, M. (2008). Gendered journalism cultures: strategies and tactics in the fields of journalism in Britain and Sweden. Gothenburg: Göteborgs Universitet.;table2;null;;
716171;not_match;24982.0;Bennett, S. N., (1973). Divergent thinking abilities–a validation study. The British Journal of v Educational Psychology, 43, 1-7.;table2;null;;
1062783;bszbw-wao-022811052;27125.0;Holsti, Kalevi J., Peace and War: Armed Conflicts and International Order, 1648–1989 (Cambridge: Cambridge University Press, 1991).;table2;null;;
450268;gesis-solis-00318073;18449.0;Kohli, Martin (2003), »Der institutionalisierte Lebenslauf: ein Blick zurück und nach vorn«, in: Allmendinger, Jutta (Hg.), Entstaatlichung und Soziale Sicherheit. Verhandlungen zum 31. Kongresses der Deutschen Gesellschaft für Soziologie in Leipzig 2002, Opladen, S. 525–545.;table2;null;;
342575;csa-sa-9806881;32896.0;"Shettima K.A., ""Ecology, Identity, Developmentalism and Displacement in Northern Nigeria"", Journal of 31 African and Asian Studies, vol. 32, 1997, pp. 66-80.";table2;[csa-assia-94455, csa-sa-9806881, csa-ps-30810];;
1093837;not_match;10021.0;Lötsch, M . : Die Hofierung der Arbeiterklasse war nicht wirkungslos - Ein Rückblick auf die Sozialstrukturforschung in der ehemaligen D D R . In: Frankfurter Rundschau, Frankfurt, 14.11.1990, S. 28.;table2;null;;
145071;dza-gerolit-544496027;2149.0;"Oswald, E. D. (1988): Alter, Übung und Training aus leistungspsychologischer Sicht. In: F. Karl & W. Tokarski (Hg.), Die ""neuen"" Alten. Beiträge der XVII. Jahrestagung der Deutschen Gesellschaft für Gerontologie. Kassel";table2;null;;
1073315;not_match;33782.0;Wirtschaftsministerium Baden-Württemberg (Hrsg.) (2002): Landesentwicklungsplan 2002, Stuttgart.;table2;null;;
856578;not_match;44863.0;González, M.T., Moreno, M.A. (2013). El programa de Cualificación Profesional Inicial: Entre la integración o la marginación en los contextos organizativos donde se desarrolla. Revista de Investigación en Educación, 11, 118-133.;table2;null;;
67755;not_match;11349.0;"---. The heritability of language: a review and metaanalysis of twin, adoption, and linkage studies. Language. 2001; 77: 647-723.";table2;null;;
829501;gesis-solis-00327411;27003.0;Mannheim, K.: Beiträge zur Theorie der Weltanschauungs-Interpretation. In: Mannheim, K.: Wissenssoziologie. Berlin/Neuwied 1964, S. 91-154;table2;null;;
311222;gesis-bib-94881;50716.0;Mochmann, E./Scheuch, E.K. (Hrsg.), 1987: Infrastruktur für Sozialforschung. Köln: Zentralarchiv für empirische Sozialforschung.;table2;[gesis-bib-94881, ubk-opac-LY000172343];;
860597;iab-litdok-K051207F09;32463.0;Giacomini, R./Granger, C. W. J. (2004): Aggregation of Space-time processes, in: Journal of Econometrics, 118, p. 7-26.;table2;null;;
112360;ubk-opac-LY000555935;22053.0;Farquhar, Dion (1996). The Other Machine: Discourse and Reproductive Technologies. London, Routledge.;table2;null;;
938672;not_match;6071.0;Kersting, Norbert (2003a). New information and communication technologies and the future of local democracy, IPSA Kongress, Durban.;table2;null;;
296882;gesis-ssoar-50933;48273.0;ZAPF, W. (1994a): Modernisierung und Modernisierungstheorien. In: ZAPF, W. (Hrsg.): Modernisierung, Wohlfahrtsentwicklung und Transformation. Soziologische Aufsätze 1987-1994. Berlin, S. 111-127 (Ursprünglich erschienen in: ZAPF, W. (Hrsg): Die Modernisierung moderner Gesellschaften. Frankfurt am Main, S. 29-48).;table2;null;;
460547;not_match;44685.0;Kupfer, Torsten: Das rückständige Anhalt? Anmerkungen zum wirtschaftlichen Entwicklungsstand in der Mitte des 19. Jahrhunderts, in: Mitteilungen des Vereins für Anhaltische Landeskunde, Köthen, 2 (1993), S. 144-151.;table2;null;;
206592;not_match;3152.0;Landschulze, Maren (2000a): Befragungsergebnisse. - [Online-Dokument] URL: http://www.uni-kiel.de/zif/internet/befrag.htm (gesehen am 03.05.00);table2;null;;
840407;not_match;27291.0;May, H., Weinhold, N. (2006). Sehnsucht nach ‚mainstream‘. In: neue energie 04/ 2006, 72-75;table2;null;;
217378;not_match;36169.0;Costanza, R., Fisher, B., Ali, S., Beer, C., Bond, L., Boumans, R., Danigelis, N.L., Dickinson, J., Elliott, C., Farley, J., Gayer, D.E., Glenn, L.M., Hudspeth, T., Mahoney, D., McCahill, L., McIntosh, B., Reed, B., Rizvi, S.A.T., Rizzo, D.M., Simpatico, T., Snapp, R., 2007. Quality of life: An approach integrating opportunities, human needs, and subjective well-being. Ecological Economics 61, 267-276, doi: doi:10.1016/j.ecolecon.2006.02.023.;table2;null;;
493094;not_match;34668.0;Raffée, Hans/ Wiedmann, Klaus-Peter (1988): Der Wertewandel als Herausforderung für Marketingforschung und Marketingpraxis, in: Marketing, 10/3, 198-210.;table2;null;;
252851;not_match;22741.0;Mathiesen, T. (1965) The Defences of the Weak. A Sociological Study of a Norwegian Correctional Institution. London: Tavistock.;table2;null;;
987573;not_match;43028.0;Lakić, Igor. (2013): Jezička slika Crne Gore [A linguistic portrait of Montenegro]. In: Vesna Požgaj Hadži (ed.): Jezik između lingvistike i politike [Language between Linguistics and Politics]. Beograd: Biblioteka XX vek, pp. 133–158.;table2;null;;
319906;gesis-solis-00137768;5828.0;Sü~e, H. et al. (1987): Jugend in kleinen und mittleren Dörfern. Forschungsbericht. ZIJ. Leipzig;table2;[gesis-solis-00137768, gesis-ssoar-40075];;
484896;not_match;3263.0;EßELING, D. / IRSIGLER, F. (Bearbb.), Getreideumsatz, Getreide- und Brotpreise in Köln 1368-1797. Erster Teil: Getreideumsatz und Getreidepreise: Wochen-, Monats- und Jahrestabelle, Köln / Wien 1976 (= Mitteilungen aus dem Stadtarchiv von Köln 65);table2;null;;
22006;csa-assia-200811503;26822.0;Fletcher A, Bonell C, Hargreaves J (2008) School effects on young people's drug use: A systematic review of intervention and observational studies. J Adolesc Health 42: 209- 220. doi: 10.1016/j.jadohealth.2007.09.020;table2;null;;
1069387;csa-sa-200419680;18360.0;Nash, Catherine (2004), »Genetic kinship«, Cultural Studies, Jg. 18, S. 1–33.;table2;[csa-assia-292123 ,csa-sa-200419680];;
75765;not_match;28507.0;Ministerium für Städtebau und Wohnen, Kultur und Sport des Landes Nordrhein-Westfalen (MSWKS) (Hrsg.) (2001): Business Improvement Districts (BIDs) – Untersuchung von BIDs in Bezug auf Möglichkeiten und Grenzen einer Übertragbarkeit auf innerstädtische Geschäftsquartiere in NordrheinWestfalen. Düsseldorf. In: http://www.d-plan.de/Bid-Gutachten16.pdf vom 16.04.2004.;table2;null;;
94149;csa-sa-200606270;19739.0;Knorr Cetina, Karin (2005): Complex Global Microstructures. The New Terrorist Societies. In: Theory, Culture & Society, H. 5: 213-234;table2;[csa-sa-200606270, csa-assia-200701807];;
884675;gesis-solis-00113438;3728.0;Baethge, M., Hantsche, B., Pelull, W. & Voskamp, U. (1988). Jugend. Arbeit und Identität. Leske & Budrich, Opladen;table2;[gesis-solis-00113438, iab-litdok-I881108F13, fis-bildung-219618, fes-bib-186167, fis-bildung-374181, gesis-bib-103994, ubk-opac-LY000151501, csa-pais-1989-0010540];;
1155121;not_match;51792.0;List, John A. y Michael Price (2013). Using efild experiment in environmental and resource economics. Working Paper, 19289. Cambridge, MA: NBER.;table2;null;;
430782;not_match;35097.0;Rostow, W. (1964). The Stages of Economic Growth: A Non-Communist Manifesto. London: Cambridge University Press.;table2;null;;ref has wrong year?
408270;not_match;2342.0;Trost, J. (1977): The family life cycle: A problematic approach, in: Cuisenier, J. (ed.): Le cycle de la vie dans les socikt6s europkemes, Paris.;table2;null;;
363818;not_match;10043.0;Rose, H . (Hrsg.): Programmieren in der Werkstatt - Perspektiven für Facharbeit mit CNCMaschinen, Frankfurt/München 1990.;table2;null;;
128256;gesis-solis-00121715;38714.0;Foucault, Michel (1977). Der Wille zum Wissen. Frankfurt am Main: Suhrkamp.;table2;[ubk-opac-HL004188892, gesis-solis-00121715];;
352985;not_match;7337.0;______. Participação da comunidade na gestão democrática da escola pública. In: ______. Gestão democrática da escola pública. 8.ed. São Paulo: Editora Ática, 2002. (Série Educação em Ação).;table2;null;;
317259;not_match;35644.0;von Otter, C./Svensson, L. (1997): Den enes bröd är den andres bröd. Forskarstation Bergslagen/Arbetslivsinstitutet. About the author Casten von Otter, professor emeritus, Swedish Institute of Working Life. E-Mail: Casten.vo@gmail.com.;table2;null;;
334258;dzi-solit-000185217;39084.0;Eßer, F. (2010): Kindheit zwischen Familie und Wohlfahrtsstaat. Ein historischer Rückblick. Forum Erziehungshilfen, 46, 3, S. 68-72.;table2;null;;
55103;bszbw-wao-390351849;32205.0;IISS Strategic Dossier 2007: Nuclear Black Markets: Pakistan, A.Q. Khan and the Rise of Proliferation Networks.;table2;null;;
986711;not_match;48026.0;Pulancas, N. (1978). Klase u Savremenom Kapitalizmu. Zagreb: Nolit.;table2;null;;
1076597;ubk-opac-HL001773429;21949.0;Schein, Edgar H. (1980): Organisationspsychologie. Wiesbaden.;table2;null;;
677346;not_match;23110.0;H AYS , W. (1980) Statistics for the Social Sciences, 2nd edn. London: Holt, Rinehart & Winston, Inc.;table2;null;;
1112238;not_match;30855.0;Bundesverband Deutscher Stiftungen (Hrsg.) (2005): Verzeichnis Deutscher Stiftungen. Berlin: Berliner Wissenschaftsverlag;table2;null;;
173788;ubk-opac-HL000308849;36310.0;"Muggleton, D. (2000). Inside Subculture: The Postmodern Meaning of Style. London; New York: Berg.";table2;null;;
596732;csa-sa-86Q5207;21291.0;Strodthoff, Glenn G. et al.: Media Roles in a Social Movement. A Model of Ideology Diffusion, in: The Journal of Communication 35 (1985), 134-153.;table2;null;;
790921;not_match;3727.0;Moerman, M. (1988). Talking culture. University of Pennsylvania Press, Philadelphia;table2;null;;
57182;not_match;28835.0;Kelle, Udo (2004). Computer Assisted Qualitative Data Analysis. In David Silverman, Giampetro Gobo, Clive Seale & Jaber F. Gubrium (Eds.), Qualitative Research Practice (pp.473-489). London: Sage.;table2;null;;
1068791;not_match;50518.0;Gayo. (1965). Instituciones jurídicas. (J. Núñez de Prado, Trad.) España: Editorial Iberia.;table2;null;;
1097197;not_match;25755.0;Havinga, Tetty & Alex Jettinghoff (1999) “Self-regulation in Business: Beyond Associational Self-Regulation.” In 60 maal recht en 1 maal wijn, edited by F. van Loon & K. van Aeken. Leuven/Amersfoort: Acco. 609-620.;table2;null;;
426226;not_match;24552.0;Alsop, S. (1999). Understanding understanding: a social model for the public learning of radioactivFity. Public Understanding of Science, 8 (4), 267-284.;table2;null;;
574520;not_match;47361.0;Christe, Nils 2005: Wieviel Kriminalität braucht die Gesellschaft? München;table2;null;;
461341;bszbw-wao-109597389;45341.0;Rathje, S. (2004): Unternehmenskultur als Interkultur - Entwicklung und Gestaltung interkultureller Unternehmenskultur am Beispiel deutscher Unternehmen in Thailand. Sternenfels/ Berlin: Wissenschaft & Praxis.;table2;null;;
604490;fes-bib-568052;12112.0;Schreiber, W. (1968): Soziale Ordnungspolitik heute und morgen. Stuttgart: Kohlhammer.;table2;null;;
775921;csa-pais-1961-3820;5365.0;Lynch, Kevin. 1960. The Image of the City. Cambridge, MA: MIT Press.;table2;[csa-sa-196201781, csa-pais-1961-3820];;
381428;bszbw-wao-390750298;49802.0;Deutscher Bundestag (1996). Antwort der Bundesregierung auf die GroBe Anfrage der Abgeordneten Ottmar Schreiner, Gerd Andres, Doris Barnett, weiterer Abgeordneter und der Fraktion der SPD - Drucksache 13/2406 - Entwicklung der Vermögen und ihrer Verteilung. Drucksache 13/3885 vom 28.2.1996. Bonn.;table2;null;;
908663;not_match;2023.0;Arndt, Ernst Moritz (1982). Pariser Sommer [1799]. Frankfurt.;table2;null;;
637151;not_match;39812.0;Marković, Predrag (2006): Verloren in der Transmigration? Der Einfluss der serbischen ‚Gastarbeiter‘ auf das Alltagsleben in Serbien. In: Roth, Klaus (ed.): Arbeitswelt, Lebenswelt. Facetten einer spannungsreichen Beziehung im östlichen Europa. Münster: LIT Verlag, pp. 239–256.;table2;null;;
516094;not_match;7343.0;"CATANI, A.; OLIVEIRA, J. Educação superior no Brasil: reestruturação e metamorfose das universidades públicas. Petrópolis: Vozes, 2002.";table2;null;;
534410;not_match;11806.0;Biermann, Frank [2000b]: Zukunftsfähigkeit durch neue institutionelle Arrangements auf der globalen Ebene?/ In: Prittwitz, Volker von (ed.) [2000a]: Institutionelle Arrangements in der Umweltpolitik – Zukunftsfähigkeit durch innovative Verfahrenskombinationen? Opladen.;table2;null;;
1134692;gesis-solis-00359796;33721.0;Hund, Markus (2003), ASEAN and ASEAN Plus Three. Manifestations of Collective Identities in Southeast and East Asia?, Münster: Verlagshaus Monsenstein und Vannerdat;table2;null;;
253057;csa-ps-201503321;44363.0;Müller, Harald/Druckman, Daniel (eds.) 2014: Justice in Security Negotiations, Special Issue of International Negotiations, 19: 3.;table2;null;;
417740;not_match;18552.0;Beniger, James (1994), The Control Revolution, Cambridge.;table2;null;;
402876;fes-bib-670430;27185.0;Hirsi Ali, A. (2003), De zoontjesfabriek (The Son Factory). Amsterdam/Antwerpen: Uitgeverij Augustus.;table2;null;;
220496;not_match;29245.0;Lako, George Tombe 1994: Southern Sudan. The Foundation of a War Economy, New York. Landmine Monitor 1999: Country Report Sudan, in: http://lm.icbl.org/index.php/ publications/ display?act=submit&pqs_year=1999&pqs_type=lm&pqs_report=sudan&pqs_ section=, (6.1.2010).;table2;null;;
905001;not_match;39344.0;United Nations. (2009). CEDAW/C/DEU/CO6 Concluding observations of the Committee on the Elimination of Discrimination against Women. Germany;table2;null;;
583831;wzb-bib-82503;17317.0;Caplow, Theodore (1968), Two Against One. Coalitions in Triads, Eaglewood Cliffs.;table2;[wzb-bib-82503, ubk-opac-LY000587036];;
605157;not_match;52015.0;Neuberger, O. (1990): Der Mensch ist Mittelpunkt. Der Mensch ist Mittel. Punkt. 8 Thesen zum Personalwesen. In: Personalführung, Heft 1, S. 3–10.;table2;null;;
929470;dza-gerolit-54463277X;32245.0;Kortmann, Klaus: Kleinrenten, Niedrigeinkommen und Sozialhilfebedarf im Alter, in: Deutsche Rentenversicherung 5-6/1992, S. 337-362.;table2;[dza-gerolit-54463277X, dza-gerolit-544676424, dzi-solit-0063439, gesis-solis-00156968];;
237507;not_match;34101.0;"Cummings, Jonathon N.; Butler, Brian; and Kraut, Robert (2002) The Quality of Online Social Relationships. Communications of the ACM 45 (7), 103-108.";table2;null;;
637026;not_match;28448.0;Statistisches Landesamt Sachsen-Anhalt (2007): 4. Regionalisierte Bevölkerungsprognose 2005–2025, abrufbar unter: http://www.statistik.sachsen-anhalt.de/bevoelkerung/prognose/ (06.01.2009).;table2;null;;
1097912;not_match;11045.0;– , 1986, Eichmann in Jerusalem. Ein Bericht von der Banalität des Bösen. Mit einem Essay v. H. Mommsen, München/Zürich.;table2;null;;
292450;not_match;13222.0;Putnam, R.T., & Borko, H. (1997). Teacher learning: Implications of new views of cognition. In B.J. Biddle et al. (Eds.) International Handbook of Teachers and Teaching (pp. 1223- 1296). Dordrecht, Kluwer Academic Publishers.;table2;null;;
654104;not_match;45456.0;Schmitter, Philippe C. (1997) “Civil Society East and West”, in Diamond Larry et. al. (eds.), Consolidating the third wave democracies: themes and perspectives, Baltimore, Md.: Johns Hopkins University Press;table2;null;;
131130;not_match;2324.0;Hartung, K.: Die neuen Kleider der Psychiatrie. Berlin: Rotbuch Verlag 1980.;table2;null;;
471169;gesis-solis-00608903;47158.0;"Wüst, Andreas M. (2013): Wahlen und politische Repräsentation, in: Meier-Braun, Karl-Heinz ; Weber, Reinhold (Hrsg.): Deutschland Einwanderungsland. Begriffe – Fakten – Kontroversen. Stuttgart: Kohlhammer Verlag, 214-217.";table2;null;;
1056244;not_match;37034.0;Witte, E.H.: The extended group situation theory (EGST), social decision schemes, models of the structure of communication in small groups, and specific effects of minority influences and selfcategorization: An integration.;table2;null;;
179039;not_match;33732.0;Dekker, Nyoman, Sejarah Revolusi Nasional (Jakarta, 1989);table2;null;;
536995;not_match;42923.0;Tienda, Marta, et al. 2006. Multiple Origins, Uncertain Destinies: Hispanics and the American Future. Washington DC: National Academies Press.;table2;null;;
49600;not_match;31701.0;General Assembly / Security Council (2000): Report of the panel on United Nations Peace Operations (A/55/305 - S/2000/809), http://www.un.org/peace/ reports/peace_operations/ [date of access 17/03/2008].;table2;null;;
979875;not_match;16852.0;Wendelin Strubelt, Joachim Genosko, Hans Bertram, Jürgen Friedrichs, Paul Gans, Hartmut Häußer¬ mann, Ulfert Herlyn, Heinz Sahner: Städte und Regionen. Berichte zum sozialen und politischen Wandel in Ostdeutschland der KSPW, Bd. 5. Opladen 1996.;table2;null;;
967834;gesis-solis-00271739;34985.0;Anheier, Helmut K./Priller, Eckhard/Zimmer, Annette (2000): Zur zivilgesellschaftlichen Dime nsion des Dritten Sektors. In: Klingemann, Hans-Dieter/Neidhardt, Friedhelm (Hrsg.): Die Zukunft der Demokratie. Herausforderungen im Zeitalter der Globalisierung, WZB-Jahrbuch 2000, Berlin, S. 71-98.;table2;[gesis-solis-00271739, wzb-bib-166739, wzb-bib-167710, gesis-bib-85029];;
459032;not_match;39400.0;Bozkurt, Nahide. (2008). Ein methodischer Ansatz zur Frauenproblematik im Islam. In FriedrichEbert-Stiftung (Hrsg.), Der Koran neu gelesen: feministische Interpretationen (S. 11-15). Berlin: Friedrich-Ebert-Stiftung;table2;null;;
384300;not_match;21982.0;Mertins, Kai, Peter Heisig und Jens Vorbeck (Hg.) (2001) Knowledge Management. Best Practices in Europe, Berlin, Heidelberg, New York;table2;null;;
245432;csa-sa-200201688;23452.0;Fleck, Christian (2001), Verblichene Röte au f grauem H intergrund: Ein V ierteljahrhundert ÖZS, in: Österreichische Zeitschriftf ü r Soziologie, 26 (2), S. 64-76.;table2;[gesis-solis-00282220, csa-sa-200201688, gesis-ssoar-23482];;
310254;wzb-bib-94219;6789.0;"Reichwald, R.; Schmelzer, H J . (Hrsg) (1990): Durchlaufzeiten in der Entwicklung - Praxis des industriellen F&E-Managements, München/Wien.";table2;null;;
704188;not_match;22860.0;Ochsner, K. N., Bunge, S. A., Gross, J. J., & Gabrieli, J. D. (2002). Rethinking feelings: An fMRI study of the cognitive regulation of emotion. Journal of Cognitive Neuroscience, 14, 1215–1229.;table2;null;;
715502;not_match;51787.0;Beaton, George y Hossein Ghassemi (1982). Supplementary feeding programs for young children in developing countries. The American Journal of Clinical Nutrition, 35(4 Suppl), 864-916.;table2;null;;
661987;gesis-solis-00334416;17392.0;Hahn, Alois (2004), »Ist Kultur ein Medium?«, in: Burkart, Günter/Runkel, Gunter (Hg.), Luhmann und die Kulturtheorie, Frankfurt a.M., S. 40–57.;table2;null;;
913622;not_match;24013.0;Blaylock, J.R. and Blisard, W.N. (1993) Wine Consumption by U.S. Men, Applied Economics, 25, 5, pp. 645-651.;table2;null;;
137724;csa-sa-92Z1792;49672.0;"Green, K.E. (1991). Reluctant Respondents: Differences Between Early, Late, and Nonresponders to a""Mai1Survey. Journal of Experimental Education, 59, 3, pp. 268-";table2;null;;
307498;not_match;51306.0;Bourguignon, François, Francisco Ferreira y Nora Lustig (eds.). 2005. hTe Microeconomics of Income Distribution Dynamics in East Asia and Latin America. Washington, D.C.: World Bank/Oxford University Press.;table2;null;;
706021;not_match;2878.0;CRAPPSR,.W. (1986): An lntroduction to the Psychology of Religion. Macon, Georgia: Mercer University Press;table2;null;;
564593;not_match;49804.0;"Raskind, M. A.; Peskind, E. R.; Wessel, T. & Yuan, W. loskeletal Diseases. In: Journal of Rheumatology 19, (2000): Galantamine in AD: A 6-month randomized, pla- S. 1020–1030.";table2;null;;
1103598;gesis-solis-00246305;37011.0;Wagner, M. & Motel A. (1998). Income Dynamics in Old Age in Germany. In L. Leisering & R. Walker (Eds.). The Dynamics of Modern Society. Poverty, policy and welfare (pp.125- 142). Bristol: The Policy Press.;table2;null;;
1002780;wzb-bib-96969;37945.0;Fishkin, James S. 1991: Democracy and Deliberation. New Directions For Democratic Reform, New Haven, CT: Yale UP.;table2;null;;
248919;wzb-bib-120774;40383.0;Shapiro, Carl/Varian, Hal R., 1999: Information Rules. A Strategic Guide to the Network Economy. Boston: Harvard Business School Press.;table2;null;;
383273;gesis-ssoar-44412;44434.0;Nissen, Astrid (2004): Haiti nach Aristide: Die Konturen einer Krise, Brennpunkt Lateinamerika 04-2004, Hamburg.;table2;[gesis-ssoar-44412, bszbw-wao-387694889];;
568211;fis-bildung-524619;41293.0;Scott, D. / Usher, R. (1999): Researching Education. Sage, Newbury Park, California.;table2;null;;
372513;gesis-solis-00220157;20220.0;Sauer, D./Döhl, V. 1997: Die Auflösung des Unternehmens? – Entwicklungstendenzen der Unternehmensreorganisation in den 90er Jahren. In: IfS/INIFES/ISF/SOFI (Hg.): Jahrbuch Sozialwissenschaftliche Technikbericht-erstattung ‚96 – Schwerpunkt: Reorganisation. Berlin, S. 19-76 soFid Industrie- und Betriebssoziologie 2010/1;table2;null;;
873852;csa-sa-9715762;28692.0;Malkki, L. (1996). Speechless Emissaries: Refugees, Humanitarianism, and Dehistoricization, Cultural Anthropology. Cultural Anthropology, 11(3), 377-404.;table2;[csa-sa-9715762, csa-assia-75718];;
872534;not_match;23805.0;Bürgerrechts-Gesetz, vom 19. Juni 1902, in: Sammlung der Gesetze und Beschlüsse wie auch der Polizei-Verordnungen, welche vom 1. Januar 1901 bis 31. Dezember 1905 für den Kanton Basel-Stadt erlassen worden, 18. Bd., S. 123–131.;table2;null;;
940740;ubk-opac-HL002206418;3298.0;Parzen, E. (Hg.), Time series analysis of irregularly observed data, New York u.a.: Springer 1984.;table2;[ubk-opac-HL002206418, gesis-bib-113484];;
658117;not_match;39280.0;Jolly, Margaretta (ed.) 2001: The Encyclopedia of Life Writing, London.;table2;null;;
228909;gesis-ssoar-24657;24657.0;"Peters, B. Guy ; Institut für Höhere Studien (IHS), Wien (Ed.): Institutional theory : problems and prospects. Wien, 2000 (Reihe Politikwissenschaft / Institut für Höhere Studien, Abt. Politikwissenschaft 69). URN: http://nbn-resolving.de/";table2;[gesis-ssoar-24657, gesis-solis-00286942, csa-ps-200612985, wzb-bib-126070];;
456531;not_match;6427.0;Saint-Simon, Claude-Henri. (1819-20). L’organisateur. En Claude–Herni Saint-Simon. Oeuvres de C.H Saint-Simon (Tomo II). Genève: Anthropos, 1977.;table2;null;;
997066;bszbw-wao-002765128;3733.0;Spiegel, B. (1970). Werbepsychologische Untersuchungsmethoden. Duncker & Humblot, Berlin;table2;[bszbw-wao-002765128, fes-bib-680532];;
840758;not_match;40297.0;DDI Alliance. 2014. Data Documentation Initiative http://www.ddialliance.org/;table2;null;;
228214;not_match;45553.0;"Dunse, Neil, Chris Leishman, and Craig Watkins. 2001. ""Classifying office submarkets."" Journal of Property Investment & Finance no. 19 (3):236-250.";table2;null;;
258558;not_match;11093.0;Kant, Immanuel 1993 [1783]: Schriften zur Metaphysik und Logik. Frankfurt am Main.;table2;null;;
792235;not_match;51827.0;"Huh, Kyung In; Bryan A. Mark y Chris Hopkinson (2012). Changes of topographic context of the Yanamarey glaciers in the Tropical Peruvian Andes. En Christopher M. U. Neale y Michael H. Cosh (Eds.). Remote Sensing and Hydrology (pp. 333-336). IAHS.";table2;null;;
141593;not_match;45855.0;Rodríguez, A. (2010). Políticas públicas en escenarios globales. La acción pública en el siglo XXI . Bogotá: ESAP.;table2;null;;
283102;ubk-opac-LY000274534;2133.0;Rotpart, M . (1995): Vom Alternativtourismus zum Hybridtourismus. Der postalternative W andel im Individualtourismus und die M acht der Reisehandbücher im Dritte-W elt-Tourismus am Fallbeispiel der Philippinen. In: Schriften der Johannes-Kepler-Universität Linz, Reihe B, W irtschafts- und Sozialwissenschaften, 7. Linz;table2;[bszbw-wao-047189134, ubk-opac-LY000274534];;
402448;csa-ps-200707981;20591.0;Luft, Stefan (2006): Deutsche Großstädte zwischen Parallelgesellschaft und Integration, in: Politische Studien, 57(409), 60-70.;table2;[gesis-solis-00367142, csa-ps-200707981];;
